Unnamed: 0,국가명,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도,기후대,차량 구분 분류,총수출량,차종,GDP,대표 차량 구분,차량 구분,차종 구분,차량 브랜드
461.0,Canada,471.0,509.0,692.0,544.0,555.0,941.0,575.0,808.0,580.0,346.0,563.0,610.0,2023,한랭,일반 차량,7194.0,Zhipao,2.14,총합,SUV,SUV,
792.0,Mexico,690.0,451.0,650.0,533.0,420.0,810.0,686.0,921.0,533.0,668.0,721.0,518.0,2023,열대,일반 차량,7601.0,Bongo,1.27,상업용 차량,상업용차,상업용차,
793.0,Mexico,462.0,714.0,461.0,452.0,458.0,825.0,1002.0,845.0,611.0,772.0,448.0,703.0,2023,열대,일반 차량,7753.0,Bongo (CKD),1.27,상업용 차량,상업용차(CKD),상업용차(CKD),
794.0,Mexico,771.0,616.0,678.0,734.0,721.0,887.0,965.0,829.0,739.0,670.0,574.0,640.0,2023,열대,일반 차량,8824.0,Bongo / Frontier,1.27,상업용 차량,상업용차,상업용차,
795.0,Mexico,491.0,470.0,583.0,765.0,518.0,936.0,868.0,631.0,858.0,502.0,722.0,695.0,2023,열대,일반 차량,8039.0,Bongo EV,1.27,상업용 차량,전기차,전기차,
796.0,Mexico,436.0,453.0,510.0,436.0,674.0,527.0,854.0,644.0,842.0,654.0,778.0,650.0,2023,열대,일반 차량,7458.0,Bus,1.27,상업용 차량,상업용차,상업용차,
797.0,Mexico,472.0,418.0,702.0,418.0,490.0,703.0,785.0,846.0,827.0,418.0,730.0,460.0,2023,열대,일반 차량,7269.0,Bus (CKD),1.27,상업용 차량,상업용차(CKD),상업용차(CKD),
798.0,Mexico,692.0,630.0,581.0,518.0,651.0,639.0,635.0,637.0,892.0,589.0,746.0,451.0,2023,열대,일반 차량,7661.0,Carens MPV,1.27,승용차,미니밴,미니밴,
799.0,Mexico,601.0,780.0,568.0,606.0,504.0,1010.0,987.0,626.0,995.0,694.0,792.0,416.0,2023,열대,일반 차량,8579.0,Carens MPV EV,1.27,CKD(특수 차량),미니밴(전기차),미니밴(전기차),
800.0,Mexico,511.0,454.0,718.0,537.0,410.0,886.0,563.0,762.0,498.0,454.0,478.0,579.0,2023,열대,일반 차량,6850.0,Carnival,1.27,승용차,미니밴,미니밴,
801.0,Mexico,734.0,734.0,777.0,626.0,590.0,570.0,955.0,653.0,886.0,428.0,457.0,722.0,2023,열대,일반 차량,8132.0,Carnival (CKD),1.27,승용차,미니밴(CKD),미니밴(CKD),
802.0,Mexico,526.0,783.0,691.0,595.0,670.0,883.0,842.0,886.0,594.0,538.0,761.0,738.0,2023,열대,일반 차량,8507.0,Carnival / Sedona,1.27,승용차,미니밴,미니밴,
803.0,Mexico,495.0,558.0,744.0,676.0,773.0,898.0,834.0,806.0,957.0,681.0,467.0,718.0,2023,열대,일반 차량,8607.0,Cee'd,1.27,CKD(특수 차량),세단,세단,
804.0,Mexico,798.0,432.0,439.0,490.0,790.0,773.0,790.0,900.0,950.0,727.0,442.0,759.0,2023,열대,일반 차량,8290.0,Cee'd CUV,1.27,CKD(특수 차량),SUV,SUV,
805.0,Mexico,749.0,588.0,766.0,631.0,541.0,941.0,578.0,765.0,775.0,518.0,484.0,572.0,2023,열대,일반 차량,7908.0,EV2,1.27,휴양용 차량,전기차,전기차,
806.0,Mexico,562.0,618.0,437.0,780.0,758.0,831.0,715.0,813.0,778.0,434.0,426.0,452.0,2023,열대,일반 차량,7604.0,EV3,1.27,휴양용 차량,전기차,전기차,
807.0,Mexico,526.0,498.0,481.0,723.0,502.0,798.0,816.0,785.0,536.0,466.0,699.0,670.0,2023,열대,일반 차량,7500.0,EV4,1.27,휴양용 차량,전기차,전기차,
808.0,Mexico,789.0,510.0,738.0,511.0,576.0,648.0,790.0,676.0,678.0,780.0,569.0,541.0,2023,열대,일반 차량,7806.0,EV5,1.27,휴양용 차량,전기차,전기차,
809.0,Mexico,752.0,679.0,662.0,706.0,754.0,612.0,869.0,902.0,633.0,752.0,510.0,549.0,2023,열대,일반 차량,8380.0,EV6,1.27,휴양용 차량,전기차,전기차,
810.0,Mexico,543.0,658.0,698.0,696.0,486.0,666.0,761.0,706.0,694.0,748.0,715.0,533.0,2023,열대,일반 차량,7904.0,EV9,1.27,휴양용 차량,전기차,전기차,
811.0,Mexico,706.0,710.0,754.0,568.0,711.0,837.0,730.0,886.0,646.0,663.0,457.0,626.0,2023,열대,일반 차량,8294.0,Forte,1.27,승용차,세단,세단,
812.0,Mexico,471.0,525.0,661.0,682.0,466.0,954.0,955.0,694.0,706.0,772.0,770.0,762.0,2023,열대,일반 차량,8418.0,K3,1.27,승용차,세단,세단,
813.0,Mexico,726.0,698.0,549.0,666.0,517.0,868.0,582.0,798.0,917.0,518.0,644.0,657.0,2023,열대,일반 차량,8140.0,K3 (CKD),1.27,승용차,세단(CKD),세단(CKD),
814.0,Mexico,674.0,689.0,777.0,472.0,554.0,826.0,718.0,890.0,716.0,611.0,433.0,491.0,2023,열대,일반 차량,7851.0,K4,1.27,승용차,세단,세단,
815.0,Mexico,410.0,526.0,438.0,406.0,503.0,726.0,909.0,614.0,572.0,430.0,469.0,414.0,2023,열대,일반 차량,6417.0,K5 / Optima,1.27,승용차,세단,세단,
816.0,Mexico,578.0,540.0,718.0,406.0,461.0,562.0,742.0,667.0,985.0,677.0,602.0,764.0,2023,열대,일반 차량,7702.0,"K7, K8 / Cadenza",1.27,승용차,세단,세단,
817.0,Mexico,682.0,620.0,581.0,686.0,450.0,963.0,626.0,602.0,637.0,738.0,422.0,621.0,2023,열대,일반 차량,7628.0,"K7,8 / Cadenza",1.27,총합,세단,세단,
818.0,Mexico,590.0,466.0,714.0,409.0,767.0,1014.0,717.0,519.0,938.0,697.0,457.0,587.0,2023,열대,일반 차량,7875.0,K9,1.27,승용차,세단,세단,
819.0,Mexico,658.0,447.0,522.0,451.0,638.0,866.0,987.0,704.0,719.0,547.0,474.0,799.0,2023,열대,일반 차량,7812.0,KX1,1.27,승용차,SUV,SUV,
820.0,Mexico,605.0,664.0,452.0,620.0,538.0,541.0,756.0,810.0,659.0,583.0,758.0,578.0,2023,열대,일반 차량,7564.0,KX3,1.27,승용차,SUV,SUV,
821.0,Mexico,551.0,780.0,749.0,529.0,476.0,850.0,857.0,582.0,496.0,710.0,470.0,437.0,2023,열대,일반 차량,7487.0,KX3 / Seltos,1.27,총합,SUV,SUV,
822.0,Mexico,540.0,592.0,791.0,574.0,595.0,710.0,848.0,649.0,944.0,468.0,504.0,697.0,2023,열대,일반 차량,7912.0,KX5 / Sportage,1.27,승용차,SUV,SUV,
823.0,Mexico,598.0,741.0,486.0,698.0,694.0,746.0,612.0,778.0,940.0,419.0,678.0,580.0,2023,열대,일반 차량,7970.0,KX7,1.27,승용차,SUV,SUV,
824.0,Mexico,650.0,783.0,658.0,575.0,495.0,664.0,597.0,758.0,934.0,654.0,408.0,772.0,2023,열대,일반 차량,7948.0,Millitary,1.27,특수 차량,특수차,특수차,
825.0,Mexico,498.0,782.0,733.0,668.0,546.0,690.0,659.0,874.0,777.0,622.0,586.0,622.0,2023,열대,일반 차량,8057.0,Millitary (CKD),1.27,특수 차량,특수차(CKD),특수차(CKD),
826.0,Mexico,740.0,474.0,466.0,589.0,639.0,1018.0,588.0,818.0,943.0,534.0,582.0,591.0,2023,열대,일반 차량,7982.0,Mohave / Borrego,1.27,승용차,SUV,SUV,
827.0,Mexico,404.0,722.0,791.0,574.0,512.0,682.0,717.0,630.0,713.0,555.0,588.0,672.0,2023,열대,일반 차량,7560.0,Morning / Picanto,1.27,승용차,소형차,소형차,
828.0,Mexico,682.0,468.0,734.0,567.0,681.0,753.0,873.0,738.0,968.0,512.0,438.0,702.0,2023,열대,일반 차량,8116.0,New Carens,1.27,총합,미니밴,미니밴,
829.0,Mexico,570.0,491.0,776.0,609.0,618.0,740.0,571.0,740.0,806.0,724.0,517.0,597.0,2023,열대,일반 차량,7759.0,Niro,1.27,승용차,SUV,SUV,
830.0,Mexico,730.0,591.0,478.0,590.0,571.0,806.0,846.0,682.0,761.0,616.0,562.0,428.0,2023,열대,일반 차량,7661.0,Niro EV,1.27,승용차,전기차,전기차,
831.0,Mexico,794.0,659.0,474.0,646.0,763.0,719.0,784.0,776.0,670.0,428.0,790.0,484.0,2023,열대,일반 차량,7987.0,Niro Plus,1.27,승용차,SUV,SUV,
832.0,Mexico,727.0,423.0,538.0,582.0,670.0,654.0,986.0,746.0,907.0,599.0,677.0,581.0,2023,열대,일반 차량,8090.0,Niro Plus EV,1.27,승용차,전기차,전기차,
833.0,Mexico,426.0,598.0,418.0,481.0,615.0,699.0,686.0,992.0,704.0,749.0,480.0,610.0,2023,열대,일반 차량,7458.0,Optima / K5,1.27,승용차,세단,세단,
834.0,Mexico,634.0,469.0,509.0,684.0,482.0,722.0,545.0,846.0,662.0,616.0,558.0,623.0,2023,열대,일반 차량,7350.0,PV5,1.27,상업용 차량,미니밴,미니밴,
835.0,Mexico,427.0,706.0,658.0,781.0,644.0,596.0,970.0,922.0,720.0,714.0,528.0,771.0,2023,열대,일반 차량,8437.0,Pegas,1.27,총합,세단,세단,
836.0,Mexico,566.0,576.0,525.0,632.0,506.0,653.0,793.0,618.0,874.0,586.0,603.0,498.0,2023,열대,일반 차량,7430.0,Pride / Rio,1.27,승용차,소형차,소형차,
837.0,Mexico,524.0,713.0,650.0,568.0,494.0,571.0,655.0,874.0,958.0,730.0,750.0,554.0,2023,열대,일반 차량,8041.0,Pride / Rio (FB),1.27,승용차,소형차,소형차,
838.0,Mexico,477.0,498.0,724.0,626.0,429.0,548.0,586.0,634.0,789.0,452.0,545.0,637.0,2023,열대,일반 차량,6945.0,Pride / Rio (SC),1.27,승용차,소형차,소형차,
839.0,Mexico,585.0,438.0,668.0,722.0,467.0,590.0,822.0,665.0,655.0,601.0,755.0,483.0,2023,열대,일반 차량,7451.0,Ray,1.27,승용차,소형차,소형차,
840.0,Mexico,605.0,540.0,757.0,661.0,614.0,734.0,886.0,901.0,819.0,502.0,710.0,516.0,2023,열대,일반 차량,8245.0,Ray EV,1.27,승용차,전기차,전기차,
841.0,Mexico,699.0,430.0,600.0,423.0,405.0,689.0,947.0,803.0,946.0,693.0,773.0,426.0,2023,열대,일반 차량,7834.0,Seltos,1.27,승용차,SUV,SUV,
842.0,Mexico,491.0,447.0,579.0,739.0,666.0,683.0,934.0,774.0,753.0,606.0,433.0,682.0,2023,열대,일반 차량,7787.0,Seltos (CKD),1.27,승용차,SUV(CKD),SUV(CKD),
843.0,Mexico,723.0,794.0,600.0,452.0,610.0,630.0,831.0,859.0,581.0,486.0,670.0,498.0,2023,열대,일반 차량,7734.0,Sonet,1.27,승용차,SUV,SUV,
844.0,Mexico,643.0,744.0,453.0,497.0,435.0,691.0,981.0,945.0,734.0,604.0,671.0,643.0,2023,열대,일반 차량,8041.0,Sorento,1.27,승용차,SUV,SUV,
845.0,Mexico,734.0,654.0,435.0,456.0,628.0,916.0,814.0,946.0,977.0,746.0,706.0,575.0,2023,열대,일반 차량,8587.0,Sorento (CKD),1.27,승용차,SUV(CKD),SUV(CKD),
846.0,Mexico,606.0,406.0,455.0,590.0,428.0,792.0,623.0,812.0,619.0,660.0,590.0,503.0,2023,열대,일반 차량,7084.0,Soul,1.27,승용차,SUV,SUV,
847.0,Mexico,531.0,588.0,431.0,778.0,410.0,811.0,898.0,643.0,613.0,742.0,584.0,634.0,2023,열대,일반 차량,7663.0,Soul (CKD),1.27,승용차,SUV(CKD),SUV(CKD),
848.0,Mexico,717.0,616.0,524.0,756.0,574.0,616.0,661.0,746.0,859.0,737.0,554.0,581.0,2023,열대,일반 차량,7941.0,Soul EV,1.27,승용차,전기차,전기차,
849.0,Mexico,628.0,422.0,501.0,760.0,750.0,762.0,878.0,865.0,741.0,749.0,737.0,497.0,2023,열대,일반 차량,8290.0,Sportage,1.27,승용차,SUV,SUV,
850.0,Mexico,690.0,650.0,501.0,551.0,442.0,895.0,581.0,802.0,986.0,464.0,736.0,408.0,2023,열대,일반 차량,7706.0,Sportage(KX5),1.27,총합,SUV,SUV,
851.0,Mexico,529.0,517.0,457.0,524.0,586.0,558.0,720.0,862.0,723.0,747.0,402.0,522.0,2023,열대,일반 차량,7147.0,Stinger,1.27,승용차,세단,세단,
852.0,Mexico,550.0,573.0,470.0,773.0,407.0,914.0,644.0,555.0,802.0,644.0,725.0,617.0,2023,열대,일반 차량,7674.0,Stonic,1.27,승용차,SUV,SUV,
853.0,Mexico,670.0,407.0,501.0,439.0,767.0,882.0,694.0,851.0,923.0,438.0,627.0,514.0,2023,열대,일반 차량,7713.0,Syros,1.27,휴양용 차량,SUV,SUV,
854.0,Mexico,559.0,610.0,497.0,636.0,596.0,544.0,542.0,766.0,744.0,523.0,520.0,582.0,2023,열대,일반 차량,7119.0,Tasman,1.27,휴양용 차량,SUV,SUV,
855.0,Mexico,742.0,564.0,659.0,410.0,578.0,819.0,600.0,765.0,607.0,743.0,790.0,463.0,2023,열대,일반 차량,7740.0,Tasman (CKD),1.27,휴양용 차량,SUV(CKD),SUV(CKD),
856.0,Mexico,498.0,642.0,549.0,424.0,730.0,714.0,864.0,865.0,620.0,722.0,630.0,630.0,2023,열대,일반 차량,7888.0,Telluride,1.27,승용차,SUV,SUV,
857.0,Mexico,658.0,695.0,776.0,588.0,601.0,962.0,914.0,658.0,634.0,464.0,702.0,406.0,2023,열대,일반 차량,8058.0,Zhipao,1.27,총합,SUV,SUV,
1188.0,EU+EFTA,1006.0,1968.0,1144.0,1011.0,1990.0,1368.0,2270.0,2101.0,2022.0,1659.0,1759.0,1738.0,2023,온대,일반 차량,20036.0,Bongo,18.04,상업용 차량,상업용차,상업용차,
1189.0,EU+EFTA,1462.0,1640.0,1327.0,1571.0,1172.0,1724.0,2101.0,2183.0,1329.0,1937.0,1447.0,1345.0,2023,온대,일반 차량,19238.0,Bongo (CKD),18.04,상업용 차량,상업용차(CKD),상업용차(CKD),
1190.0,EU+EFTA,1851.0,1488.0,1556.0,1893.0,1386.0,1718.0,1541.0,2136.0,2002.0,1427.0,1553.0,1429.0,2023,온대,일반 차량,19980.0,Bongo / Frontier,18.04,상업용 차량,상업용차,상업용차,
1191.0,EU+EFTA,1764.0,1750.0,1682.0,1649.0,1383.0,1727.0,1350.0,1233.0,1798.0,1661.0,1402.0,1107.0,2023,온대,일반 차량,18506.0,Bongo EV,18.04,상업용 차량,전기차,전기차,
1192.0,EU+EFTA,1503.0,1413.0,1469.0,1919.0,1837.0,1400.0,1655.0,1777.0,1455.0,1055.0,1035.0,1772.0,2023,온대,일반 차량,18290.0,Bus,18.04,상업용 차량,상업용차,상업용차,
1193.0,EU+EFTA,1962.0,1073.0,1346.0,1401.0,1264.0,1408.0,1565.0,2093.0,1735.0,1348.0,1109.0,1725.0,2023,온대,일반 차량,18029.0,Bus (CKD),18.04,상업용 차량,상업용차(CKD),상업용차(CKD),
1194.0,EU+EFTA,1124.0,1294.0,1773.0,1628.0,1590.0,1983.0,1663.0,1511.0,1325.0,1392.0,1368.0,1603.0,2023,온대,일반 차량,18254.0,Carens MPV,18.04,승용차,미니밴,미니밴,
1195.0,EU+EFTA,1960.0,1614.0,1962.0,1644.0,1038.0,1370.0,1208.0,1195.0,1632.0,1064.0,1526.0,1963.0,2023,온대,일반 차량,18176.0,Carens MPV EV,18.04,CKD(특수 차량),미니밴(전기차),미니밴(전기차),
1196.0,EU+EFTA,1282.0,1554.0,1013.0,1125.0,1421.0,2114.0,2096.0,1771.0,1374.0,1206.0,1521.0,1534.0,2023,온대,일반 차량,18011.0,Carnival,18.04,승용차,미니밴,미니밴,
1197.0,EU+EFTA,1018.0,1308.0,1920.0,1010.0,1034.0,1751.0,1395.0,1841.0,1382.0,1954.0,1000.0,1670.0,2023,온대,일반 차량,17283.0,Carnival (CKD),18.04,승용차,미니밴(CKD),미니밴(CKD),
1198.0,EU+EFTA,1224.0,1776.0,1015.0,1984.0,1662.0,1176.0,1922.0,1759.0,1256.0,1103.0,1030.0,1218.0,2023,온대,일반 차량,17125.0,Carnival / Sedona,18.04,승용차,미니밴,미니밴,
1199.0,EU+EFTA,1978.0,1083.0,1912.0,1494.0,1989.0,1645.0,1863.0,2055.0,1529.0,1650.0,1815.0,1681.0,2023,온대,일반 차량,20694.0,Cee'd,18.04,CKD(특수 차량),세단,세단,
1200.0,EU+EFTA,1881.0,1766.0,1077.0,1587.0,1789.0,2053.0,1604.0,1756.0,1615.0,1960.0,1932.0,1696.0,2023,온대,일반 차량,20716.0,Cee'd CUV,18.04,CKD(특수 차량),SUV,SUV,
1201.0,EU+EFTA,1941.0,1663.0,1345.0,1485.0,1214.0,2060.0,1497.0,1497.0,2027.0,1723.0,1407.0,1240.0,2023,온대,일반 차량,19099.0,EV2,18.04,휴양용 차량,전기차,전기차,
1202.0,EU+EFTA,1146.0,1047.0,1140.0,1138.0,1476.0,1729.0,1682.0,1449.0,2035.0,1442.0,1402.0,1029.0,2023,온대,일반 차량,16715.0,EV3,18.04,휴양용 차량,전기차,전기차,
1203.0,EU+EFTA,1081.0,1648.0,1449.0,1239.0,1574.0,1925.0,2092.0,2029.0,1986.0,1126.0,1605.0,1972.0,2023,온대,일반 차량,19726.0,EV4,18.04,휴양용 차량,전기차,전기차,
1204.0,EU+EFTA,1273.0,1865.0,1920.0,1245.0,1890.0,2115.0,1934.0,1946.0,1372.0,1305.0,1425.0,1341.0,2023,온대,일반 차량,19631.0,EV5,18.04,휴양용 차량,전기차,전기차,
1205.0,EU+EFTA,1990.0,1404.0,1449.0,1383.0,1165.0,1837.0,1603.0,1512.0,1604.0,1215.0,1651.0,1603.0,2023,온대,일반 차량,18416.0,EV6,18.04,휴양용 차량,전기차,전기차,
1206.0,EU+EFTA,1678.0,1011.0,1520.0,1856.0,1407.0,1853.0,1966.0,1635.0,1777.0,1442.0,1001.0,1086.0,2023,온대,일반 차량,18232.0,EV9,18.04,휴양용 차량,전기차,전기차,
1207.0,EU+EFTA,1300.0,1586.0,1901.0,1625.0,1576.0,1680.0,2197.0,1828.0,2092.0,1884.0,1224.0,1307.0,2023,온대,일반 차량,20200.0,Forte,18.04,승용차,세단,세단,
1208.0,EU+EFTA,1775.0,1428.0,1175.0,1822.0,1469.0,1467.0,1544.0,1780.0,1850.0,1210.0,1029.0,1030.0,2023,온대,일반 차량,17579.0,K3,18.04,승용차,세단,세단,
1209.0,EU+EFTA,1743.0,1567.0,1341.0,1203.0,1787.0,1368.0,2022.0,1439.0,1963.0,1128.0,1035.0,1611.0,2023,온대,일반 차량,18207.0,K3 (CKD),18.04,승용차,세단(CKD),세단(CKD),
1210.0,EU+EFTA,1943.0,1946.0,1166.0,1062.0,1531.0,1715.0,1739.0,1695.0,1499.0,1770.0,1584.0,1342.0,2023,온대,일반 차량,18992.0,K4,18.04,승용차,세단,세단,
1211.0,EU+EFTA,1558.0,1614.0,1774.0,1875.0,1686.0,1764.0,1311.0,1160.0,2012.0,1913.0,1443.0,1199.0,2023,온대,일반 차량,19309.0,K5 / Optima,18.04,승용차,세단,세단,
1212.0,EU+EFTA,1101.0,1745.0,1702.0,1965.0,1968.0,1980.0,1674.0,1867.0,1447.0,1589.0,1456.0,1818.0,2023,온대,일반 차량,20312.0,"K7, K8 / Cadenza",18.04,승용차,세단,세단,
1213.0,EU+EFTA,1980.0,1349.0,1598.0,1504.0,1417.0,1493.0,2134.0,1127.0,2140.0,1516.0,1831.0,1458.0,2023,온대,일반 차량,19547.0,"K7,8 / Cadenza",18.04,총합,세단,세단,
1214.0,EU+EFTA,1398.0,1280.0,1197.0,1842.0,1083.0,1468.0,1371.0,2196.0,1589.0,1384.0,1472.0,1102.0,2023,온대,일반 차량,17382.0,K9,18.04,승용차,세단,세단,
1215.0,EU+EFTA,1715.0,1488.0,1867.0,1232.0,1022.0,1806.0,2085.0,1249.0,1659.0,1781.0,1736.0,1505.0,2023,온대,일반 차량,19145.0,KX1,18.04,승용차,SUV,SUV,
1216.0,EU+EFTA,1777.0,1426.0,1843.0,1868.0,1034.0,1945.0,1383.0,1877.0,1794.0,1012.0,1606.0,1495.0,2023,온대,일반 차량,19060.0,KX3,18.04,승용차,SUV,SUV,
1217.0,EU+EFTA,1951.0,1012.0,1861.0,1748.0,1711.0,1560.0,1211.0,1316.0,2170.0,1257.0,1285.0,1382.0,2023,온대,일반 차량,18464.0,KX3 / Seltos,18.04,총합,SUV,SUV,
1218.0,EU+EFTA,1153.0,1159.0,1294.0,1296.0,1564.0,1715.0,1724.0,1842.0,1305.0,1099.0,1718.0,1847.0,2023,온대,일반 차량,17716.0,KX5 / Sportage,18.04,승용차,SUV,SUV,
1219.0,EU+EFTA,1441.0,1497.0,1104.0,1401.0,1216.0,1201.0,1804.0,1676.0,1912.0,1749.0,1893.0,1460.0,2023,온대,일반 차량,18354.0,KX7,18.04,승용차,SUV,SUV,
1220.0,EU+EFTA,1346.0,1996.0,1093.0,1303.0,1739.0,2167.0,1707.0,2165.0,1346.0,1582.0,1089.0,1597.0,2023,온대,일반 차량,19130.0,Millitary,18.04,특수 차량,특수차,특수차,
1221.0,EU+EFTA,1466.0,1261.0,1529.0,1233.0,1126.0,1277.0,1883.0,1216.0,2244.0,1796.0,1459.0,1810.0,2023,온대,일반 차량,18300.0,Millitary (CKD),18.04,특수 차량,특수차(CKD),특수차(CKD),
1222.0,EU+EFTA,1018.0,1871.0,1027.0,1971.0,1497.0,2119.0,1774.0,2068.0,1322.0,1985.0,1438.0,1390.0,2023,온대,일반 차량,19480.0,Mohave / Borrego,18.04,승용차,SUV,SUV,
1223.0,EU+EFTA,1568.0,1018.0,1063.0,1060.0,1163.0,1738.0,1805.0,1463.0,2077.0,1382.0,1551.0,1378.0,2023,온대,일반 차량,17266.0,Morning / Picanto,18.04,승용차,소형차,소형차,
1224.0,EU+EFTA,1600.0,1694.0,1556.0,1028.0,1105.0,1546.0,1474.0,1732.0,1422.0,1161.0,1586.0,1233.0,2023,온대,일반 차량,17137.0,New Carens,18.04,총합,미니밴,미니밴,
1225.0,EU+EFTA,1893.0,1305.0,1158.0,1631.0,1485.0,1475.0,1943.0,1263.0,1954.0,1075.0,1573.0,1803.0,2023,온대,일반 차량,18558.0,Niro,18.04,승용차,SUV,SUV,
1226.0,EU+EFTA,1045.0,1044.0,1895.0,1630.0,1192.0,1911.0,1854.0,2135.0,2056.0,1932.0,1045.0,1112.0,2023,온대,일반 차량,18851.0,Niro EV,18.04,승용차,전기차,전기차,
1227.0,EU+EFTA,1909.0,1524.0,1274.0,1360.0,1558.0,1590.0,1531.0,1558.0,1708.0,1399.0,1450.0,1572.0,2023,온대,일반 차량,18433.0,Niro Plus,18.04,승용차,SUV,SUV,
1228.0,EU+EFTA,1073.0,1173.0,1614.0,1805.0,1395.0,1223.0,1306.0,1606.0,2005.0,1722.0,1796.0,1284.0,2023,온대,일반 차량,18002.0,Niro Plus EV,18.04,승용차,전기차,전기차,
1229.0,EU+EFTA,1363.0,1093.0,1038.0,1081.0,1033.0,1715.0,1894.0,2078.0,1444.0,1110.0,1442.0,1801.0,2023,온대,일반 차량,17092.0,Optima / K5,18.04,승용차,세단,세단,
1230.0,EU+EFTA,1776.0,1052.0,1310.0,1384.0,1931.0,1484.0,1875.0,2118.0,1612.0,1834.0,1749.0,1342.0,2023,온대,일반 차량,19467.0,PV5,18.04,상업용 차량,미니밴,미니밴,
1231.0,EU+EFTA,1715.0,1188.0,1693.0,1947.0,1600.0,1877.0,1409.0,1441.0,2043.0,1918.0,1488.0,1336.0,2023,온대,일반 차량,19655.0,Pegas,18.04,총합,세단,세단,
1232.0,EU+EFTA,1518.0,1942.0,1943.0,1162.0,1972.0,1353.0,1692.0,1478.0,1518.0,1648.0,1378.0,1139.0,2023,온대,일반 차량,18743.0,Pride / Rio,18.04,승용차,소형차,소형차,
1233.0,EU+EFTA,1008.0,1846.0,1708.0,1816.0,1515.0,1772.0,1934.0,1934.0,1427.0,1252.0,1110.0,1081.0,2023,온대,일반 차량,18403.0,Pride / Rio (FB),18.04,승용차,소형차,소형차,
1234.0,EU+EFTA,1321.0,1961.0,1128.0,1045.0,1758.0,1814.0,1310.0,1487.0,1459.0,1869.0,1829.0,1634.0,2023,온대,일반 차량,18615.0,Pride / Rio (SC),18.04,승용차,소형차,소형차,
1235.0,EU+EFTA,1182.0,1407.0,1883.0,1128.0,1149.0,1795.0,1407.0,1257.0,1951.0,1037.0,1810.0,1861.0,2023,온대,일반 차량,17867.0,Ray,18.04,승용차,소형차,소형차,
1236.0,EU+EFTA,1257.0,1807.0,1052.0,1617.0,1485.0,1200.0,1842.0,1389.0,1815.0,1016.0,1597.0,1415.0,2023,온대,일반 차량,17492.0,Ray EV,18.04,승용차,전기차,전기차,
1237.0,EU+EFTA,1907.0,1284.0,1255.0,1733.0,1646.0,1597.0,1704.0,1550.0,1191.0,1269.0,1140.0,1478.0,2023,온대,일반 차량,17754.0,Seltos,18.04,승용차,SUV,SUV,
1238.0,EU+EFTA,1526.0,1430.0,1949.0,1907.0,1728.0,1578.0,1366.0,1491.0,1455.0,1651.0,1496.0,1197.0,2023,온대,일반 차량,18774.0,Seltos (CKD),18.04,승용차,SUV(CKD),SUV(CKD),
1239.0,EU+EFTA,1404.0,1164.0,1925.0,1857.0,1327.0,1616.0,2032.0,1435.0,2178.0,1134.0,1167.0,1814.0,2023,온대,일반 차량,19053.0,Sonet,18.04,승용차,SUV,SUV,
1240.0,EU+EFTA,1428.0,1895.0,1517.0,1474.0,1564.0,1986.0,1883.0,1444.0,1806.0,1883.0,1354.0,1651.0,2023,온대,일반 차량,19885.0,Sorento,18.04,승용차,SUV,SUV,
1241.0,EU+EFTA,1486.0,1807.0,1303.0,1915.0,1335.0,1766.0,1494.0,1583.0,1914.0,1147.0,1393.0,1102.0,2023,온대,일반 차량,18245.0,Sorento (CKD),18.04,승용차,SUV(CKD),SUV(CKD),
1242.0,EU+EFTA,1403.0,1142.0,1222.0,1605.0,1889.0,1429.0,1235.0,1574.0,1556.0,1993.0,1576.0,1436.0,2023,온대,일반 차량,18060.0,Soul,18.04,승용차,SUV,SUV,
1243.0,EU+EFTA,1950.0,1679.0,1867.0,1139.0,1172.0,1840.0,1231.0,1782.0,1386.0,1995.0,1536.0,1788.0,2023,온대,일반 차량,19365.0,Soul (CKD),18.04,승용차,SUV(CKD),SUV(CKD),
1244.0,EU+EFTA,1325.0,1432.0,1849.0,1320.0,1529.0,1425.0,1995.0,1773.0,1277.0,1667.0,1958.0,1142.0,2023,온대,일반 차량,18692.0,Soul EV,18.04,승용차,전기차,전기차,
1245.0,EU+EFTA,1109.0,1077.0,1550.0,1285.0,1074.0,2270.0,1694.0,1385.0,1631.0,1219.0,1296.0,1557.0,2023,온대,일반 차량,17147.0,Sportage,18.04,승용차,SUV,SUV,
1246.0,EU+EFTA,1928.0,1095.0,1697.0,1866.0,1357.0,2133.0,2102.0,2083.0,1325.0,1815.0,1520.0,1580.0,2023,온대,일반 차량,20501.0,Sportage(KX5),18.04,총합,SUV,SUV,
1247.0,EU+EFTA,1172.0,1290.0,1556.0,1524.0,1558.0,2055.0,1692.0,2033.0,1939.0,1637.0,1248.0,1903.0,2023,온대,일반 차량,19607.0,Stinger,18.04,승용차,세단,세단,
1248.0,EU+EFTA,1489.0,1800.0,1503.0,1160.0,1745.0,2067.0,1978.0,1351.0,1454.0,1618.0,1524.0,1262.0,2023,온대,일반 차량,18951.0,Stonic,18.04,승용차,SUV,SUV,
1249.0,EU+EFTA,1119.0,1332.0,1097.0,1131.0,1806.0,2257.0,1841.0,1477.0,1447.0,1158.0,1643.0,1488.0,2023,온대,일반 차량,17796.0,Syros,18.04,휴양용 차량,SUV,SUV,
